 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
   192.24284     -0.22185101      2.94000001E-05
   192.24284     -0.22185101      2.94000001E-05
   192.24284     -0.22185101      2.94000001E-05
   192.24284     -0.22185101      2.94000001E-05
   192.24284     -0.22185101      2.94000001E-05
   192.33621     -0.22197001      2.94000001E-05
   192.33621     -0.22197001      2.94000001E-05
   192.33621     -0.22197001      2.94000001E-05
   192.33621     -0.22197001      2.94000001E-05
   192.33621     -0.22197001      2.94000001E-05
   192.30063     -0.22193800      2.94000001E-05
   192.30063     -0.22193800      2.94000001E-05
   192.30063     -0.22193800      2.94000001E-05
   192.30063     -0.22193800      2.94000001E-05
   192.30063     -0.22193800      2.94000001E-05
   192.26408     -0.22186400      2.94000001E-05
   192.26408     -0.22186400      2.94000001E-05
   192.26408     -0.22186400      2.94000001E-05
   192.26408     -0.22186400      2.94000001E-05
   192.26408     -0.22186400      2.94000001E-05
   192.33324     -0.22195700      2.94000001E-05
   192.33324     -0.22195700      2.94000001E-05
   192.33324     -0.22195700      2.94000001E-05
   192.33324     -0.22195700      2.94000001E-05
   192.33324     -0.22195700      2.94000001E-05
   192.28653     -0.22191100      2.94000001E-05
   192.28653     -0.22191100      2.94000001E-05
   192.28653     -0.22191100      2.94000001E-05
   192.28653     -0.22191100      2.94000001E-05
   192.28653     -0.22191100      2.94000001E-05
   192.27014     -0.22189000      2.94000001E-05
   192.27014     -0.22189000      2.94000001E-05
   192.27014     -0.22189000      2.94000001E-05
   192.27014     -0.22189000      2.94000001E-05
   192.27014     -0.22189000      2.94000001E-05
   192.27083     -0.22191299      2.94000001E-05
   192.27083     -0.22191299      2.94000001E-05
   192.27083     -0.22191299      2.94000001E-05
   192.27083     -0.22191299      2.94000001E-05
   192.27083     -0.22191299      2.94000001E-05
   192.36250     -0.22203000      2.94000001E-05
   192.36250     -0.22203000      2.94000001E-05
   192.36250     -0.22203000      2.94000001E-05
   192.36250     -0.22203000      2.94000001E-05
   192.36250     -0.22203000      2.94000001E-05
   192.36824     -0.22202399      2.94000001E-05
   192.36824     -0.22202399      2.94000001E-05
   192.36824     -0.22202399      2.94000001E-05
   192.36824     -0.22202399      2.94000001E-05
   192.36824     -0.22202399      2.94000001E-05
   192.27049     -0.22188599      2.94000001E-05
   192.27049     -0.22188599      2.94000001E-05
   192.27049     -0.22188599      2.94000001E-05
   192.27049     -0.22188599      2.94000001E-05
   192.27049     -0.22188599      2.94000001E-05
   192.31825     -0.22194700      2.94000001E-05
   192.31825     -0.22194700      2.94000001E-05
   192.31825     -0.22194700      2.94000001E-05
   192.31825     -0.22194700      2.94000001E-05
   192.31825     -0.22194700      2.94000001E-05
   192.26682     -0.22189499      2.94000001E-05
   192.26682     -0.22189499      2.94000001E-05
   192.26682     -0.22189499      2.94000001E-05
   192.26682     -0.22189499      2.94000001E-05
   192.26682     -0.22189499      2.94000001E-05
   192.27654     -0.22189800      2.94000001E-05
   192.27654     -0.22189800      2.94000001E-05
   192.27654     -0.22189800      2.94000001E-05
   192.27654     -0.22189800      2.94000001E-05
   192.27654     -0.22189800      2.94000001E-05
   192.38847     -0.22202700      2.94000001E-05
   192.38847     -0.22202700      2.94000001E-05
   192.38847     -0.22202700      2.94000001E-05
   192.38847     -0.22202700      2.94000001E-05
   192.38847     -0.22202700      2.94000001E-05
   192.30717     -0.22193700      2.94000001E-05
   192.30717     -0.22193700      2.94000001E-05
   192.30717     -0.22193700      2.94000001E-05
   192.30717     -0.22193700      2.94000001E-05
   192.30717     -0.22193700      2.94000001E-05
   192.35701     -0.22197799      2.94000001E-05
   192.35701     -0.22197799      2.94000001E-05
   192.35701     -0.22197799      2.94000001E-05
   192.35701     -0.22197799      2.94000001E-05
   192.35701     -0.22197799      2.94000001E-05
   192.32784     -0.22193700      2.94000001E-05
   192.32784     -0.22193700      2.94000001E-05
   192.32784     -0.22193700      2.94000001E-05
   192.32784     -0.22193700      2.94000001E-05
   192.32784     -0.22193700      2.94000001E-05
   192.27740     -0.22186400      2.94000001E-05
   192.27740     -0.22186400      2.94000001E-05
   192.27740     -0.22186400      2.94000001E-05
   192.27740     -0.22186400      2.94000001E-05
   192.27740     -0.22186400      2.94000001E-05
   192.27687     -0.22189400      2.94000001E-05
   192.27687     -0.22189400      2.94000001E-05
   192.27687     -0.22189400      2.94000001E-05
   192.27687     -0.22189400      2.94000001E-05
   192.27687     -0.22189400      2.94000001E-05
   192.26088     -0.22186500      2.94000001E-05
   192.26088     -0.22186500      2.94000001E-05
   192.26088     -0.22186500      2.94000001E-05
   192.26088     -0.22186500      2.94000001E-05
   192.26088     -0.22186500      2.94000001E-05
   192.31375     -0.22193700      2.94000001E-05
   192.31375     -0.22193700      2.94000001E-05
   192.31375     -0.22193700      2.94000001E-05
   192.31375     -0.22193700      2.94000001E-05
   192.31375     -0.22193700      2.94000001E-05
   192.35857     -0.22196700      2.94000001E-05
   192.35857     -0.22196700      2.94000001E-05
   192.35857     -0.22196700      2.94000001E-05
   192.35857     -0.22196700      2.94000001E-05
   192.35857     -0.22196700      2.94000001E-05
   192.29051     -0.22191601      2.94000001E-05
   192.29051     -0.22191601      2.94000001E-05
   192.29051     -0.22191601      2.94000001E-05
   192.29051     -0.22191601      2.94000001E-05
   192.29051     -0.22191601      2.94000001E-05
   192.36424     -0.22201000      2.94000001E-05
   192.36424     -0.22201000      2.94000001E-05
   192.36424     -0.22201000      2.94000001E-05
   192.36424     -0.22201000      2.94000001E-05
   192.36424     -0.22201000      2.94000001E-05
   192.34454     -0.22198001      2.94000001E-05
   192.34454     -0.22198001      2.94000001E-05
   192.34454     -0.22198001      2.94000001E-05
   192.34454     -0.22198001      2.94000001E-05
   192.34454     -0.22198001      2.94000001E-05
   192.31075     -0.22194600      2.94000001E-05
   192.31075     -0.22194600      2.94000001E-05
   192.31075     -0.22194600      2.94000001E-05
   192.31075     -0.22194600      2.94000001E-05
   192.31075     -0.22194600      2.94000001E-05
   192.35411     -0.22199200      2.94000001E-05
   192.35411     -0.22199200      2.94000001E-05
   192.35411     -0.22199200      2.94000001E-05
   192.35411     -0.22199200      2.94000001E-05
   192.35411     -0.22199200      2.94000001E-05
   192.35887     -0.22201200      2.94000001E-05
   192.35887     -0.22201200      2.94000001E-05
   192.35887     -0.22201200      2.94000001E-05
   192.35887     -0.22201200      2.94000001E-05
   192.35887     -0.22201200      2.94000001E-05
   192.33864     -0.22195899      2.94000001E-05
   192.33864     -0.22195899      2.94000001E-05
   192.33864     -0.22195899      2.94000001E-05
   192.33864     -0.22195899      2.94000001E-05
   192.33864     -0.22195899      2.94000001E-05
   192.32179     -0.22194199      2.94000001E-05
   192.32179     -0.22194199      2.94000001E-05
   192.32179     -0.22194199      2.94000001E-05
   192.32179     -0.22194199      2.94000001E-05
   192.32179     -0.22194199      2.94000001E-05
   192.34738     -0.22198400      2.94000001E-05
   192.34738     -0.22198400      2.94000001E-05
   192.34738     -0.22198400      2.94000001E-05
   192.34738     -0.22198400      2.94000001E-05
   192.34738     -0.22198400      2.94000001E-05
   192.30040     -0.22191100      2.94000001E-05
   192.30040     -0.22191100      2.94000001E-05
   192.30040     -0.22191100      2.94000001E-05
   192.30040     -0.22191100      2.94000001E-05
   192.30040     -0.22191100      2.94000001E-05
   192.29198     -0.22190399      2.94000001E-05
   192.29198     -0.22190399      2.94000001E-05
   192.29198     -0.22190399      2.94000001E-05
   192.29198     -0.22190399      2.94000001E-05
   192.29198     -0.22190399      2.94000001E-05
   192.32739     -0.22194999      2.94000001E-05
   192.32739     -0.22194999      2.94000001E-05
   192.32739     -0.22194999      2.94000001E-05
   192.32739     -0.22194999      2.94000001E-05
   192.32739     -0.22194999      2.94000001E-05
   192.34558     -0.22197300      2.94000001E-05
   192.34558     -0.22197300      2.94000001E-05
   192.34558     -0.22197300      2.94000001E-05
   192.34558     -0.22197300      2.94000001E-05
   192.34558     -0.22197300      2.94000001E-05
   192.35423     -0.22199699      2.94000001E-05
   192.35423     -0.22199699      2.94000001E-05
   192.35423     -0.22199699      2.94000001E-05
   192.35423     -0.22199699      2.94000001E-05
   192.35423     -0.22199699      2.94000001E-05
   192.33751     -0.22195800      2.94000001E-05
   192.33751     -0.22195800      2.94000001E-05
   192.33751     -0.22195800      2.94000001E-05
   192.33751     -0.22195800      2.94000001E-05
   192.33751     -0.22195800      2.94000001E-05
   192.28194     -0.22188701      2.94000001E-05
   192.28194     -0.22188701      2.94000001E-05
   192.28194     -0.22188701      2.94000001E-05
   192.28194     -0.22188701      2.94000001E-05
   192.28194     -0.22188701      2.94000001E-05
   192.35034     -0.22199200      2.94000001E-05
   192.35034     -0.22199200      2.94000001E-05
   192.35034     -0.22199200      2.94000001E-05
   192.35034     -0.22199200      2.94000001E-05
   192.35034     -0.22199200      2.94000001E-05
   192.31227     -0.22192600      2.94000001E-05
   192.31227     -0.22192600      2.94000001E-05
   192.31227     -0.22192600      2.94000001E-05
   192.31227     -0.22192600      2.94000001E-05
   192.31227     -0.22192600      2.94000001E-05
   192.32191     -0.22195999      2.94000001E-05
   192.32191     -0.22195999      2.94000001E-05
   192.32191     -0.22195999      2.94000001E-05
   192.32191     -0.22195999      2.94000001E-05
   192.32191     -0.22195999      2.94000001E-05
   192.31552     -0.22194301      2.94000001E-05
   192.31552     -0.22194301      2.94000001E-05
   192.31552     -0.22194301      2.94000001E-05
   192.31552     -0.22194301      2.94000001E-05
   192.31552     -0.22194301      2.94000001E-05
   192.28308     -0.22188000      2.94000001E-05
   192.28308     -0.22188000      2.94000001E-05
   192.28308     -0.22188000      2.94000001E-05
