 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30 -1.00000002E+30
   219.00000       218.00000       218.00000      -1.0000000    
   230.00000       230.00000       230.00000      -1.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   214.00000       214.00000       213.00000       2.0000000    
   226.00000       226.00000       226.00000       3.0000000    
   219.00000       218.00000       218.00000       4.0000000    
   230.00000       230.00000       230.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   214.00000       213.00000       214.00000       2.0000000    
   226.00000       226.00000       226.00000       3.0000000    
   219.00000       218.00000       218.00000       4.0000000    
   230.00000       230.00000       230.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   214.00000       213.00000       213.00000       2.0000000    
   226.00000       226.00000       226.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   230.00000       230.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   214.00000       213.00000       213.00000       2.0000000    
   226.00000       226.00000       225.00000       3.0000000    
   219.00000       218.00000       218.00000       4.0000000    
   230.00000       230.00000       230.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   226.00000       226.00000       225.00000       3.0000000    
   219.00000       219.00000       219.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   226.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   230.00000       230.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   214.00000       213.00000       214.00000       2.0000000    
   226.00000       226.00000       226.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   230.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   214.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       226.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   230.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   226.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   230.00000       230.00000       230.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   219.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   230.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   226.00000       225.00000       226.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       217.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       217.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       212.00000       213.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       217.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       212.00000       213.00000       2.0000000    
   225.00000       224.00000       224.00000       3.0000000    
   218.00000       217.00000       218.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   1.0000000       0.0000000       1.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   225.00000       225.00000       224.00000       3.0000000    
   218.00000       217.00000       217.00000       4.0000000    
   229.00000       229.00000       229.00000       5.0000000    
   1.0000000       0.0000000       1.0000000       1.0000000    
   213.00000       213.00000       212.00000       2.0000000    
   225.00000       225.00000       224.00000       3.0000000    
   218.00000       217.00000       217.00000       4.0000000    
   229.00000       229.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       212.00000       212.00000       2.0000000    
   225.00000       224.00000       224.00000       3.0000000    
   218.00000       218.00000       218.00000       4.0000000    
   229.00000       229.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   213.00000       213.00000       212.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       217.00000       218.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   218.00000       217.00000       218.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   1.0000000       0.0000000       1.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   229.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   218.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   225.00000       225.00000       225.00000       3.0000000    
   218.00000       217.00000       217.00000       4.0000000    
   229.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   1.0000000       0.0000000       1.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   218.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       211.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   1.0000000       0.0000000       1.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       223.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       228.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       223.00000       223.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       212.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       227.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       211.00000       2.0000000    
   224.00000       224.00000       223.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       228.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       212.00000       211.00000       2.0000000    
   224.00000       223.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       227.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       211.00000       211.00000       2.0000000    
   224.00000       223.00000       224.00000       3.0000000    
   217.00000       217.00000       216.00000       4.0000000    
   228.00000       227.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       211.00000       211.00000       2.0000000    
   224.00000       223.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   227.00000       227.00000       227.00000       5.0000000    
   1.0000000       0.0000000       1.0000000       1.0000000    
   212.00000       211.00000       211.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       216.00000       4.0000000    
   227.00000       228.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       211.00000       212.00000       2.0000000    
   224.00000       223.00000       223.00000       3.0000000    
   217.00000       217.00000       216.00000       4.0000000    
   227.00000       227.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   211.00000       211.00000       211.00000       2.0000000    
   224.00000       223.00000       223.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   227.00000       227.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   212.00000       211.00000       211.00000       2.0000000    
   224.00000       224.00000       224.00000       3.0000000    
   217.00000       217.00000       217.00000       4.0000000    
   228.00000       227.00000       227.00000       5.0000000    
   0.0000000       0.0000000       0.0000000       1.0000000    
   211.00000       211.00000       211.00000       2.0000000    
   223.00000       223.00000       223.00000       3.0000000    
   217.00000       217.00000       216.00000       4.0000000    
   227.00000       227.00000       227.00000       5.0000000    
