 space counts 1-10  mean space countstdev
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
         992         991         992         993         992         992         992         993         992         992   992.09998      0.53851652    
         991         991         993         993         992         992         993         993         992         992   992.20001      0.74833143    
         991         992         993         992         992         993         993         993         992         992   992.29999      0.64031243    
         991         992         993         993         993         993         993         993         993         993   992.70001      0.64031243    
         991         992         993         993         993         992         993         993         993         993   992.59998      0.66332501    
         992         991         992         993         992         993         992         993         992         992   992.20001      0.60000002    
         991         992         993         992         993         992         992         992         992         993   992.20001      0.60000008    
         991         992         993         992         992         992         993         993         992         992   992.20001      0.60000008    
         991         991         992         992         992         992         993         993         993         993   992.20001      0.74833149    
         992         992         992         992         992         992         992         992         993         992   992.09998      0.29999998    
         991         991         993         993         993         993         993         993         993         992   992.50000      0.80622578    
         992         991         992         994         993         993         992         993         993         993   992.59998      0.79999995    
         992         991         992         994         994         993         992         992         992         993   992.50000      0.92195445    
         992         992         992         993         993         993         993         993         992         992   992.50000      0.50000000    
         991         991         993         993         993         993         992         992         992         993   992.29999      0.78102487    
         991         991         991         993         994         992         992         993         993         992   992.20001      0.97979587    
         992         992         992         992         993         993         992         992         992         992   992.20001      0.40000001    
         992         992         992         993         993         993         993         993         992         992   992.50000      0.50000000    
         991         991         992         993         992         991         992         992         992         993   991.90002      0.70000005    
         991         991         992         993         992         992         992         992         993         993   992.09998      0.69999999    
         991         992         993         992         992         993         993         992         993         993   992.40002      0.66332495    
         992         992         992         992         992         993         992         992         993         993   992.29999      0.45825756    
         991         991         993         994         993         993         993         993         993         993   992.70001      0.89999998    
         992         992         993         992         992         992         991         992         992         992   992.00000      0.44721359    
         992         992         993         993         993         992         992         993         992         991   992.29999      0.64031243    
         991         992         993         992         992         992         992         992         992         992   992.00000      0.44721359    
         992         992         992         993         993         992         993         993         993         992   992.50000      0.50000000    
         991         992         993         992         992         993         993         993         992         992   992.29999      0.64031243    
         991         992         993         993         993         992         993         992         992         992   992.29999      0.64031243    
         991         991         993         993         992         993         993         993         993         993   992.50000      0.80622578    
         992         992         992         993         992         993         993         993         992         993   992.50000      0.50000000    
         991         991         992         992         993         993         993         993         993         992   992.29999      0.78102493    
         991         992         993         993         992         993         992         992         992         992   992.20001      0.60000008    
         992         992         992         993         993         992         993         993         992         992   992.40002      0.48989797    
         991         991         993         994         992         992         993         992         992         992   992.20001      0.87177974    
         991         992         993         993         993         993         992         992         993         992   992.40002      0.66332495    
         992         992         992         992         993         992         992         992         992         992   992.09998      0.29999998    
         992         992         992         993         993         993         992         992         992         993   992.40002      0.48989797    
         992         992         992         992         992         993         992         992         992         993   992.20001      0.40000001    
         991         992         994         994         993         993         992         992         993         993   992.70001      0.89999998    
         991         991         993         993         993         993         992         992         992         993   992.29999      0.78102487    
         992         992         992         993         992         992         992         992         993         993   992.29999      0.45825756    
         991         992         993         992         992         992         992         992         993         992   992.09998      0.53851658    
         991         992         993         993         993         993         992         993         992         992   992.40002      0.66332495    
         992         992         992         993         993         992         992         992         992         993   992.29999      0.45825756    
         992         992         993         993         993         992         992         993         993         992   992.50000      0.50000000    
         991         991         993         993         992         993         993         992         992         992   992.20001      0.74833143    
         991         991         993         993         993         993         992         993         993         993   992.50000      0.80622578    
         992         991         992         993         993         992         992         992         992         993   992.20001      0.60000002    
         991         991         993         994         993         993         993         992         993         992   992.50000      0.92195445    
         991         991         993         994         992         992         992         992         992         992   992.09998      0.83066237    
         992         992         992         992         992         992         993         992         992         993   992.20001      0.40000001    
