 year month  day  day numero  hours  utc_msecs  time  
        2010           1           1           1  0.46178725         1662434   1104539262.4341130     
        2010           1           1           1  0.46192613         1662934   1104539262.9340768     
        2010           1           1           1  0.46206501         1663434   1104539263.4340405     
        2010           1           1           1  0.46220392         1663934   1104539263.9341116     
        2010           1           1           1  0.46234280         1664434   1104539264.4340754     
        2010           1           1           1  0.46248168         1664934   1104539264.9340391     
        2010           1           1           1  0.46262059         1665434   1104539265.4341102     
        2010           1           1           1  0.46275946         1665934   1104539265.9340739     
        2010           1           1           1  0.46289834         1666434   1104539266.4340377     
        2010           1           1           1  0.46303725         1666934   1104539266.9341087     
        2010           1           1           1  0.46317613         1667434   1104539267.4340725     
        2010           1           1           1  0.46331501         1667934   1104539267.9340363     
        2010           1           1           1  0.46345392         1668434   1104539268.4341073     
        2010           1           1           1  0.46359280         1668934   1104539268.9340711     
        2010           1           1           1  0.46373168         1669434   1104539269.4340348     
        2010           1           1           1  0.46387058         1669934   1104539269.9341059     
        2010           1           1           1  0.46400946         1670434   1104539270.4340696     
        2010           1           1           1  0.46414834         1670934   1104539270.9340334     
        2010           1           1           1  0.46428725         1671434   1104539271.4341044     
        2010           1           1           1  0.46442613         1671934   1104539271.9340682     
        2010           1           1           1  0.46456501         1672434   1104539272.4340320     
        2010           1           1           1  0.46470392         1672934   1104539272.9341030     
        2010           1           1           1  0.46484280         1673434   1104539273.4340668     
        2010           1           1           1  0.46498168         1673934   1104539273.9340305     
        2010           1           1           1  0.46512058         1674434   1104539274.4341016     
        2010           1           1           1  0.46525946         1674934   1104539274.9340653     
        2010           1           1           1  0.46539834         1675434   1104539275.4340291     
        2010           1           1           1  0.46553725         1675934   1104539275.9341002     
        2010           1           1           1  0.46567613         1676434   1104539276.4340639     
        2010           1           1           1  0.46581504         1676934   1104539276.9341350     
        2010           1           1           1  0.46595392         1677434   1104539277.4340987     
        2010           1           1           1  0.46609280         1677934   1104539277.9340625     
        2010           1           1           1  0.46623170         1678434   1104539278.4341335     
        2010           1           1           1  0.46637058         1678934   1104539278.9340973     
        2010           1           1           1  0.46650946         1679434   1104539279.4340611     
        2010           1           1           1  0.46664837         1679934   1104539279.9341321     
        2010           1           1           1  0.46678725         1680434   1104539280.4340959     
        2010           1           1           1  0.46692613         1680934   1104539280.9340596     
        2010           1           1           1  0.46706504         1681434   1104539281.4341307     
        2010           1           1           1  0.46720392         1681934   1104539281.9340944     
        2010           1           1           1  0.46734279         1682434   1104539282.4340582     
        2010           1           1           1  0.46748170         1682934   1104539282.9341292     
        2010           1           1           1  0.46762058         1683434   1104539283.4340930     
        2010           1           1           1  0.46775946         1683934   1104539283.9340568     
        2010           1           1           1  0.46789837         1684434   1104539284.4341278     
        2010           1           1           1  0.46803725         1684934   1104539284.9340916     
        2010           1           1           1  0.46817613         1685434   1104539285.4340553     
        2010           1           1           1  0.46831504         1685934   1104539285.9341264     
        2010           1           1           1  0.46845391         1686434   1104539286.4340901     
        2010           1           1           1  0.46859279         1686934   1104539286.9340539     
        2010           1           1           1  0.46873170         1687434   1104539287.4341249     
        2010           1           1           1  0.46887058         1687934   1104539287.9340887     
        2010           1           1           1  0.46900946         1688434   1104539288.4340525     
        2010           1           1           1  0.46914837         1688934   1104539288.9341235     
        2010           1           1           1  0.46928725         1689434   1104539289.4340873     
      -32768      -32768      -32768      -32768 -1.00000002E+30      -32768 -1.00000000000000005E+300
      -32768      -32768      -32768      -32768 -1.00000002E+30      -32768 -1.00000000000000005E+300
        2010           1           1           1  0.46970391         1690934   1104539290.9340858     
        2010           1           1           1  0.46984279         1691434   1104539291.4340496     
        2010           1           1           1  0.46998170         1691934   1104539291.9341207     
        2010           1           1           1  0.47012058         1692434   1104539292.4340844     
        2010           1           1           1  0.47025946         1692934   1104539292.9340482     
        2010           1           1           1  0.47039837         1693434   1104539293.4341192     
        2010           1           1           1  0.47053725         1693934   1104539293.9340830     
        2010           1           1           1  0.47067612         1694434   1104539294.4340467     
        2010           1           1           1  0.47081503         1694934   1104539294.9341178     
        2010           1           1           1  0.47095391         1695434   1104539295.4340816     
        2010           1           1           1  0.47109279         1695934   1104539295.9340453     
        2010           1           1           1  0.47123170         1696434   1104539296.4341164     
        2010           1           1           1  0.47137058         1696934   1104539296.9340801     
        2010           1           1           1  0.47150946         1697434   1104539297.4340439     
        2010           1           1           1  0.47164837         1697934   1104539297.9341149     
        2010           1           1           1  0.47178724         1698434   1104539298.4340787     
        2010           1           1           1  0.47192612         1698934   1104539298.9340425     
        2010           1           1           1  0.47206503         1699434   1104539299.4341135     
        2010           1           1           1  0.47220391         1699934   1104539299.9340773     
        2010           1           1           1  0.47234279         1700434   1104539300.4340410     
        2010           1           1           1  0.47248170         1700934   1104539300.9341121     
        2010           1           1           1  0.47262058         1701434   1104539301.4340758     
        2010           1           1           1  0.47275946         1701934   1104539301.9340396     
        2010           1           1           1  0.47289836         1702434   1104539302.4341106     
        2010           1           1           1  0.47303724         1702934   1104539302.9340744     
        2010           1           1           1  0.47317612         1703434   1104539303.4340382     
        2010           1           1           1  0.47331503         1703934   1104539303.9341092     
        2010           1           1           1  0.47345391         1704434   1104539304.4340730     
        2010           1           1           1  0.47359279         1704934   1104539304.9340367     
        2010           1           1           1  0.47373170         1705434   1104539305.4341078     
        2010           1           1           1  0.47387058         1705934   1104539305.9340715     
        2010           1           1           1  0.47400945         1706434   1104539306.4340353     
        2010           1           1           1  0.47414836         1706934   1104539306.9341063     
        2010           1           1           1  0.47428724         1707434   1104539307.4340701     
        2010           1           1           1  0.47442612         1707934   1104539307.9340339     
        2010           1           1           1  0.47456503         1708434   1104539308.4341049     
        2010           1           1           1  0.47470391         1708934   1104539308.9340687     
        2010           1           1           1  0.47484279         1709434   1104539309.4340324     
        2010           1           1           1  0.47498170         1709934   1104539309.9341035     
        2010           1           1           1  0.47512057         1710434   1104539310.4340672     
        2010           1           1           1  0.47525945         1710934   1104539310.9340310     
        2010           1           1           1  0.47539836         1711434   1104539311.4341021     
        2010           1           1           1  0.47553724         1711934   1104539311.9340658     
        2010           1           1           1  0.47567612         1712434   1104539312.4340296     
        2010           1           1           1  0.47581503         1712934   1104539312.9341006     
        2010           1           1           1  0.47595391         1713434   1104539313.4340644     
        2010           1           1           1  0.47609282         1713934   1104539313.9341354     
        2010           1           1           1  0.47623169         1714434   1104539314.4340992     
        2010           1           1           1  0.47637057         1714934   1104539314.9340630     
        2010           1           1           1  0.47650948         1715434   1104539315.4341340     
        2010           1           1           1  0.47664836         1715934   1104539315.9340978     
        2010           1           1           1  0.47678724         1716434   1104539316.4340615     
        2010           1           1           1  0.47692615         1716934   1104539316.9341326     
        2010           1           1           1  0.47706503         1717434   1104539317.4340963     
        2010           1           1           1  0.47720391         1717934   1104539317.9340601     
        2010           1           1           1  0.47734281         1718434   1104539318.4341311     
        2010           1           1           1  0.47748169         1718934   1104539318.9340949     
        2010           1           1           1  0.47762057         1719434   1104539319.4340587     
        2010           1           1           1  0.47775948         1719934   1104539319.9341297     
        2010           1           1           1  0.47789836         1720434   1104539320.4340935     
        2010           1           1           1  0.47803724         1720934   1104539320.9340572     
        2010           1           1           1  0.47817615         1721434   1104539321.4341283     
        2010           1           1           1  0.47831503         1721934   1104539321.9340920     
        2010           1           1           1  0.47845390         1722434   1104539322.4340558     
        2010           1           1           1  0.47859281         1722934   1104539322.9341269     
        2010           1           1           1  0.47873169         1723434   1104539323.4340906     
        2010           1           1           1  0.47887057         1723934   1104539323.9340544     
        2010           1           1           1  0.47900948         1724434   1104539324.4341254     
        2010           1           1           1  0.47914836         1724934   1104539324.9340892     
        2010           1           1           1  0.47928724         1725434   1104539325.4340529     
        2010           1           1           1  0.47942615         1725934   1104539325.9341240     
        2010           1           1           1  0.47956502         1726434   1104539326.4340878     
        2010           1           1           1  0.47970390         1726934   1104539326.9340515     
        2010           1           1           1  0.47984281         1727434   1104539327.4341226     
        2010           1           1           1  0.47998169         1727934   1104539327.9340863     
        2010           1           1           1  0.48012057         1728434   1104539328.4340501     
        2010           1           1           1  0.48025948         1728934   1104539328.9341211     
        2010           1           1           1  0.48039836         1729434   1104539329.4340849     
        2010           1           1           1  0.48053724         1729934   1104539329.9340487     
        2010           1           1           1  0.48067614         1730434   1104539330.4341197     
        2010           1           1           1  0.48081502         1730934   1104539330.9340835     
        2010           1           1           1  0.48095390         1731434   1104539331.4340472     
        2010           1           1           1  0.48109281         1731934   1104539331.9341183     
        2010           1           1           1  0.48123169         1732434   1104539332.4340820     
        2010           1           1           1  0.48137057         1732934   1104539332.9340458     
        2010           1           1           1  0.48150948         1733434   1104539333.4341168     
        2010           1           1           1  0.48164836         1733934   1104539333.9340806     
        2010           1           1           1  0.48178723         1734434   1104539334.4340444     
        2010           1           1           1  0.48192614         1734934   1104539334.9341154     
        2010           1           1           1  0.48206502         1735434   1104539335.4340792     
        2010           1           1           1  0.48220390         1735934   1104539335.9340429     
        2010           1           1           1  0.48234281         1736434   1104539336.4341140     
        2010           1           1           1  0.48248169         1736934   1104539336.9340777     
        2010           1           1           1  0.48262057         1737434   1104539337.4340415     
        2010           1           1           1  0.48275948         1737934   1104539337.9341125     
        2010           1           1           1  0.48289835         1738434   1104539338.4340763     
        2010           1           1           1  0.48303723         1738934   1104539338.9340401     
        2010           1           1           1  0.48317614         1739434   1104539339.4341111     
        2010           1           1           1  0.48331502         1739934   1104539339.9340749     
        2010           1           1           1  0.48345390         1740434   1104539340.4340386     
        2010           1           1           1  0.48359281         1740934   1104539340.9341097     
        2010           1           1           1  0.48373169         1741434   1104539341.4340734     
        2010           1           1           1  0.48387057         1741934   1104539341.9340372     
        2010           1           1           1  0.48400947         1742434   1104539342.4341083     
        2010           1           1           1  0.48414835         1742934   1104539342.9340720     
        2010           1           1           1  0.48428723         1743434   1104539343.4340358     
        2010           1           1           1  0.48442614         1743934   1104539343.9341068     
        2010           1           1           1  0.48456502         1744434   1104539344.4340706     
        2010           1           1           1  0.48470390         1744934   1104539344.9340343     
        2010           1           1           1  0.48484281         1745434   1104539345.4341054     
        2010           1           1           1  0.48498169         1745934   1104539345.9340692     
        2010           1           1           1  0.48512056         1746434   1104539346.4340329     
        2010           1           1           1  0.48525947         1746934   1104539346.9341040     
        2010           1           1           1  0.48539835         1747434   1104539347.4340677     
        2010           1           1           1  0.48553723         1747934   1104539347.9340315     
        2010           1           1           1  0.48567614         1748434   1104539348.4341025     
        2010           1           1           1  0.48581502         1748934   1104539348.9340663     
        2010           1           1           1  0.48595390         1749434   1104539349.4340301     
        2010           1           1           1  0.48609281         1749934   1104539349.9341011     
        2010           1           1           1  0.48623168         1750434   1104539350.4340649     
        2010           1           1           1  0.48637056         1750934   1104539350.9340286     
        2010           1           1           1  0.48650947         1751434   1104539351.4340997     
        2010           1           1           1  0.48664835         1751934   1104539351.9340634     
        2010           1           1           1  0.48678726         1752434   1104539352.4341345     
        2010           1           1           1  0.48692614         1752934   1104539352.9340982     
        2010           1           1           1  0.48706502         1753434   1104539353.4340620     
        2010           1           1           1  0.48720393         1753934   1104539353.9341331     
        2010           1           1           1  0.48734280         1754434   1104539354.4340968     
        2010           1           1           1  0.48748168         1754934   1104539354.9340606     
        2010           1           1           1  0.48762059         1755434   1104539355.4341316     
        2010           1           1           1  0.48775947         1755934   1104539355.9340954     
        2010           1           1           1  0.48789835         1756434   1104539356.4340591     
        2010           1           1           1  0.48803726         1756934   1104539356.9341302     
        2010           1           1           1  0.48817614         1757434   1104539357.4340940     
        2010           1           1           1  0.48831502         1757934   1104539357.9340577     
        2010           1           1           1  0.48845392         1758434   1104539358.4341288     
        2010           1           1           1  0.48859280         1758934   1104539358.9340925     
        2010           1           1           1  0.48873168         1759434   1104539359.4340563     
        2010           1           1           1  0.48887059         1759934   1104539359.9341273     
        2010           1           1           1  0.48900947         1760434   1104539360.4340911     
        2010           1           1           1  0.48914835         1760934   1104539360.9340549     
        2010           1           1           1  0.48928726         1761434   1104539361.4341259     
        2010           1           1           1  0.48942614         1761934   1104539361.9340897     
        2010           1           1           1  0.48956501         1762434   1104539362.4340534     
        2010           1           1           1  0.48970392         1762934   1104539362.9341245     
        2010           1           1           1  0.48984280         1763434   1104539363.4340882     
        2010           1           1           1  0.48998168         1763934   1104539363.9340520     
        2010           1           1           1  0.49012059         1764434   1104539364.4341230     
        2010           1           1           1  0.49025947         1764934   1104539364.9340868     
        2010           1           1           1  0.49039835         1765434   1104539365.4340506     
        2010           1           1           1  0.49053726         1765934   1104539365.9341216     
        2010           1           1           1  0.49067613         1766434   1104539366.4340854     
        2010           1           1           1  0.49081501         1766934   1104539366.9340491     
        2010           1           1           1  0.49095392         1767434   1104539367.4341202     
        2010           1           1           1  0.49109280         1767934   1104539367.9340839     
        2010           1           1           1  0.49123168         1768434   1104539368.4340477     
        2010           1           1           1  0.49137059         1768934   1104539368.9341187     
        2010           1           1           1  0.49150947         1769434   1104539369.4340825     
        2010           1           1           1  0.49164835         1769934   1104539369.9340463     
        2010           1           1           1  0.49178725         1770434   1104539370.4341173     
        2010           1           1           1  0.49192613         1770934   1104539370.9340811     
        2010           1           1           1  0.49206501         1771434   1104539371.4340448     
        2010           1           1           1  0.49220392         1771934   1104539371.9341159     
        2010           1           1           1  0.49234280         1772434   1104539372.4340796     
        2010           1           1           1  0.49248168         1772934   1104539372.9340434     
        2010           1           1           1  0.49262059         1773434   1104539373.4341145     
        2010           1           1           1  0.49275947         1773934   1104539373.9340782     
        2010           1           1           1  0.49289834         1774434   1104539374.4340420     
        2010           1           1           1  0.49303725         1774934   1104539374.9341130     
        2010           1           1           1  0.49317613         1775434   1104539375.4340768     
        2010           1           1           1  0.49331501         1775934   1104539375.9340405     
        2010           1           1           1  0.49345392         1776434   1104539376.4341116     
        2010           1           1           1  0.49359280         1776934   1104539376.9340754     
        2010           1           1           1  0.49373168         1777434   1104539377.4340391     
        2010           1           1           1  0.49387059         1777934   1104539377.9341102     
        2010           1           1           1  0.49400946         1778434   1104539378.4340739     
        2010           1           1           1  0.49414834         1778934   1104539378.9340377     
        2010           1           1           1  0.49428725         1779434   1104539379.4341087     
        2010           1           1           1  0.49442613         1779934   1104539379.9340725     
        2010           1           1           1  0.49456501         1780434   1104539380.4340363     
        2010           1           1           1  0.49470392         1780934   1104539380.9341073     
        2010           1           1           1  0.49484280         1781434   1104539381.4340711     
        2010           1           1           1  0.49498168         1781934   1104539381.9340348     
        2010           1           1           1  0.49512058         1782434   1104539382.4341059     
        2010           1           1           1  0.49525946         1782934   1104539382.9340696     
        2010           1           1           1  0.49539834         1783434   1104539383.4340334     
        2010           1           1           1  0.49553725         1783934   1104539383.9341044     
        2010           1           1           1  0.49567613         1784434   1104539384.4340682     
        2010           1           1           1  0.49581501         1784934   1104539384.9340320     
        2010           1           1           1  0.49595392         1785434   1104539385.4341030     
        2010           1           1           1  0.49609280         1785934   1104539385.9340668     
        2010           1           1           1  0.49623168         1786434   1104539386.4340305     
        2010           1           1           1  0.49637058         1786934   1104539386.9341016     
        2010           1           1           1  0.49650946         1787434   1104539387.4340653     
        2010           1           1           1  0.49664834         1787934   1104539387.9340291     
        2010           1           1           1  0.49678725         1788434   1104539388.4341002     
        2010           1           1           1  0.49692613         1788934   1104539388.9340639     
        2010           1           1           1  0.49706504         1789434   1104539389.4341350     
        2010           1           1           1  0.49720392         1789934   1104539389.9340987     
        2010           1           1           1  0.49734280         1790434   1104539390.4340625     
        2010           1           1           1  0.49748170         1790934   1104539390.9341335     
        2010           1           1           1  0.49762058         1791434   1104539391.4340973     
        2010           1           1           1  0.49775946         1791934   1104539391.9340611     
        2010           1           1           1  0.49789837         1792434   1104539392.4341321     
        2010           1           1           1  0.49803725         1792934   1104539392.9340959     
        2010           1           1           1  0.49817613         1793434   1104539393.4340596     
        2010           1           1           1  0.49831504         1793934   1104539393.9341307     
        2010           1           1           1  0.49845392         1794434   1104539394.4340944     
        2010           1           1           1  0.49859279         1794934   1104539394.9340582     
        2010           1           1           1  0.49873170         1795434   1104539395.4341292     
        2010           1           1           1  0.49887058         1795934   1104539395.9340930     
        2010           1           1           1  0.49900946         1796434   1104539396.4340568     
        2010           1           1           1  0.49914837         1796934   1104539396.9341278     
        2010           1           1           1  0.49928725         1797434   1104539397.4340916     
        2010           1           1           1  0.49942613         1797934   1104539397.9340553     
        2010           1           1           1  0.49956504         1798434   1104539398.4341264     
        2010           1           1           1  0.49970391         1798934   1104539398.9340901     
        2010           1           1           1  0.49984279         1799434   1104539399.4340539     
        2010           1           1           1  0.49998170         1799934   1104539399.9341249     
        2010           1           1           1  0.50012058         1800434   1104539400.4340887     
        2010           1           1           1  0.50025946         1800934   1104539400.9340525     
        2010           1           1           1  0.50039834         1801434   1104539401.4340162     
        2010           1           1           1  0.50053722         1801934   1104539401.9339800     
        2010           1           1           1  0.50067616         1802434   1104539402.4341583     
        2010           1           1           1  0.50081503         1802934   1104539402.9341221     
        2010           1           1           1  0.50095391         1803434   1104539403.4340858     
        2010           1           1           1  0.50109279         1803934   1104539403.9340496     
        2010           1           1           1  0.50123167         1804434   1104539404.4340134     
        2010           1           1           1  0.50137055         1804934   1104539404.9339771     
        2010           1           1           1  0.50150949         1805434   1104539405.4341555     
        2010           1           1           1  0.50164837         1805934   1104539405.9341192     
        2010           1           1           1  0.50178725         1806434   1104539406.4340830     
        2010           1           1           1  0.50192612         1806934   1104539406.9340467     
        2010           1           1           1  0.50206500         1807434   1104539407.4340105     
        2010           1           1           1  0.50220394         1807934   1104539407.9341888     
        2010           1           1           1  0.50234282         1808434   1104539408.4341526     
        2010           1           1           1  0.50248170         1808934   1104539408.9341164     
        2010           1           1           1  0.50262058         1809434   1104539409.4340801     
        2010           1           1           1  0.50275946         1809934   1104539409.9340439     
        2010           1           1           1  0.50289834         1810434   1104539410.4340076     
        2010           1           1           1  0.50303727         1810934   1104539410.9341860     
        2010           1           1           1  0.50317615         1811434   1104539411.4341497     
        2010           1           1           1  0.50331503         1811934   1104539411.9341135     
        2010           1           1           1  0.50345391         1812434   1104539412.4340773     
        2010           1           1           1  0.50359279         1812934   1104539412.9340410     
        2010           1           1           1  0.50373167         1813434   1104539413.4340048     
        2010           1           1           1  0.50387061         1813934   1104539413.9341831     
        2010           1           1           1  0.50400949         1814434   1104539414.4341469     
        2010           1           1           1  0.50414836         1814934   1104539414.9341106     
        2010           1           1           1  0.50428724         1815434   1104539415.4340744     
        2010           1           1           1  0.50442612         1815934   1104539415.9340382     
        2010           1           1           1  0.50456500         1816434   1104539416.4340019     
        2010           1           1           1  0.50470394         1816934   1104539416.9341803     
        2010           1           1           1  0.50484282         1817434   1104539417.4341440     
        2010           1           1           1  0.50498170         1817934   1104539417.9341078     
        2010           1           1           1  0.50512058         1818434   1104539418.4340715     
        2010           1           1           1  0.50525945         1818934   1104539418.9340353     
        2010           1           1           1  0.50539833         1819434   1104539419.4339991     
        2010           1           1           1  0.50553727         1819934   1104539419.9341774     
        2010           1           1           1  0.50567615         1820434   1104539420.4341412     
        2010           1           1           1  0.50581503         1820934   1104539420.9341049     
        2010           1           1           1  0.50595391         1821434   1104539421.4340687     
        2010           1           1           1  0.50609279         1821934   1104539421.9340324     
        2010           1           1           1  0.50623167         1822434   1104539422.4339962     
        2010           1           1           1  0.50637060         1822934   1104539422.9341745     
        2010           1           1           1  0.50650948         1823434   1104539423.4341383     
        2010           1           1           1  0.50664836         1823934   1104539423.9341021     
        2010           1           1           1  0.50678724         1824434   1104539424.4340658     
        2010           1           1           1  0.50692612         1824934   1104539424.9340296     
        2010           1           1           1  0.50706500         1825434   1104539425.4339933     
        2010           1           1           1  0.50720394         1825934   1104539425.9341717     
        2010           1           1           1  0.50734282         1826434   1104539426.4341354     
        2010           1           1           1  0.50748169         1826934   1104539426.9340992     
        2010           1           1           1  0.50762057         1827434   1104539427.4340630     
        2010           1           1           1  0.50775945         1827934   1104539427.9340267     
        2010           1           1           1  0.50789833         1828434   1104539428.4339905     
        2010           1           1           1  0.50803727         1828934   1104539428.9341688     
        2010           1           1           1  0.50817615         1829434   1104539429.4341326     
        2010           1           1           1  0.50831503         1829934   1104539429.9340963     
        2010           1           1           1  0.50845391         1830434   1104539430.4340601     
        2010           1           1           1  0.50859278         1830934   1104539430.9340239     
        2010           1           1           1  0.50873166         1831434   1104539431.4339876     
        2010           1           1           1  0.50887060         1831934   1104539431.9341660     
        2010           1           1           1  0.50900948         1832434   1104539432.4341297     
        2010           1           1           1  0.50914836         1832934   1104539432.9340935     
        2010           1           1           1  0.50928724         1833434   1104539433.4340572     
        2010           1           1           1  0.50942612         1833934   1104539433.9340210     
        2010           1           1           1  0.50956500         1834434   1104539434.4339848     
        2010           1           1           1  0.50970393         1834934   1104539434.9341631     
        2010           1           1           1  0.50984281         1835434   1104539435.4341269     
        2010           1           1           1  0.50998169         1835934   1104539435.9340906     
        2010           1           1           1  0.51012057         1836434   1104539436.4340544     
        2010           1           1           1  0.51025945         1836934   1104539436.9340181     
        2010           1           1           1  0.51039833         1837434   1104539437.4339819     
        2010           1           1           1  0.51053727         1837934   1104539437.9341602     
        2010           1           1           1  0.51067615         1838434   1104539438.4341240     
        2010           1           1           1  0.51081502         1838934   1104539438.9340878     
        2010           1           1           1  0.51095390         1839434   1104539439.4340515     
        2010           1           1           1  0.51109278         1839934   1104539439.9340153     
        2010           1           1           1  0.51123166         1840434   1104539440.4339790     
        2010           1           1           1  0.51137060         1840934   1104539440.9341574     
        2010           1           1           1  0.51150948         1841434   1104539441.4341211     
        2010           1           1           1  0.51164836         1841934   1104539441.9340849     
        2010           1           1           1  0.51178724         1842434   1104539442.4340487     
        2010           1           1           1  0.51192611         1842934   1104539442.9340124     
        2010           1           1           1  0.51206499         1843434   1104539443.4339762     
        2010           1           1           1  0.51220393         1843934   1104539443.9341545     
        2010           1           1           1  0.51234281         1844434   1104539444.4341183     
        2010           1           1           1  0.51248169         1844934   1104539444.9340820     
        2010           1           1           1  0.51262057         1845434   1104539445.4340458     
        2010           1           1           1  0.51275945         1845934   1104539445.9340096     
        2010           1           1           1  0.51289839         1846434   1104539446.4341879     
        2010           1           1           1  0.51303726         1846934   1104539446.9341516     
        2010           1           1           1  0.51317614         1847434   1104539447.4341154     
        2010           1           1           1  0.51331502         1847934   1104539447.9340792     
        2010           1           1           1  0.51345390         1848434   1104539448.4340429     
        2010           1           1           1  0.51359278         1848934   1104539448.9340067     
        2010           1           1           1  0.51373172         1849434   1104539449.4341850     
        2010           1           1           1  0.51387060         1849934   1104539449.9341488     
        2010           1           1           1  0.51400948         1850434   1104539450.4341125     
        2010           1           1           1  0.51414835         1850934   1104539450.9340763     
        2010           1           1           1  0.51428723         1851434   1104539451.4340401     
        2010           1           1           1  0.51442611         1851934   1104539451.9340038     
        2010           1           1           1  0.51456505         1852434   1104539452.4341822     
        2010           1           1           1  0.51470393         1852934   1104539452.9341459     
        2010           1           1           1  0.51484281         1853434   1104539453.4341097     
        2010           1           1           1  0.51498169         1853934   1104539453.9340734     
        2010           1           1           1  0.51512057         1854434   1104539454.4340372     
        2010           1           1           1  0.51525944         1854934   1104539454.9340010     
        2010           1           1           1  0.51539838         1855434   1104539455.4341793     
        2010           1           1           1  0.51553726         1855934   1104539455.9341431     
        2010           1           1           1  0.51567614         1856434   1104539456.4341068     
        2010           1           1           1  0.51581502         1856934   1104539456.9340706     
        2010           1           1           1  0.51595390         1857434   1104539457.4340343     
        2010           1           1           1  0.51609278         1857934   1104539457.9339981     
        2010           1           1           1  0.51623172         1858434   1104539458.4341764     
        2010           1           1           1  0.51637059         1858934   1104539458.9341402     
        2010           1           1           1  0.51650947         1859434   1104539459.4341040     
        2010           1           1           1  0.51664835         1859934   1104539459.9340677     
        2010           1           1           1  0.51678723         1860434   1104539460.4340315     
        2010           1           1           1  0.51692611         1860934   1104539460.9339952     
        2010           1           1           1  0.51706505         1861434   1104539461.4341736     
        2010           1           1           1  0.51720393         1861934   1104539461.9341373     
        2010           1           1           1  0.51734281         1862434   1104539462.4341011     
        2010           1           1           1  0.51748168         1862934   1104539462.9340649     
        2010           1           1           1  0.51762056         1863434   1104539463.4340286     
        2010           1           1           1  0.51775944         1863934   1104539463.9339924     
        2010           1           1           1  0.51789838         1864434   1104539464.4341707     
        2010           1           1           1  0.51803726         1864934   1104539464.9341345     
        2010           1           1           1  0.51817614         1865434   1104539465.4340982     
        2010           1           1           1  0.51831502         1865934   1104539465.9340620     
        2010           1           1           1  0.51845390         1866434   1104539466.4340258     
        2010           1           1           1  0.51859277         1866934   1104539466.9339895     
        2010           1           1           1  0.51873171         1867434   1104539467.4341679     
        2010           1           1           1  0.51887059         1867934   1104539467.9341316     
        2010           1           1           1  0.51900947         1868434   1104539468.4340954     
        2010           1           1           1  0.51914835         1868934   1104539468.9340591     
        2010           1           1           1  0.51928723         1869434   1104539469.4340229     
        2010           1           1           1  0.51942611         1869934   1104539469.9339867     
        2010           1           1           1  0.51956505         1870434   1104539470.4341650     
        2010           1           1           1  0.51970392         1870934   1104539470.9341288     
        2010           1           1           1  0.51984280         1871434   1104539471.4340925     
        2010           1           1           1  0.51998168         1871934   1104539471.9340563     
        2010           1           1           1  0.52012056         1872434   1104539472.4340200     
        2010           1           1           1  0.52025944         1872934   1104539472.9339838     
        2010           1           1           1  0.52039838         1873434   1104539473.4341621     
        2010           1           1           1  0.52053726         1873934   1104539473.9341259     
        2010           1           1           1  0.52067614         1874434   1104539474.4340897     
        2010           1           1           1  0.52081501         1874934   1104539474.9340534     
        2010           1           1           1  0.52095389         1875434   1104539475.4340172     
        2010           1           1           1  0.52109277         1875934   1104539475.9339809     
        2010           1           1           1  0.52123171         1876434   1104539476.4341593     
        2010           1           1           1  0.52137059         1876934   1104539476.9341230     
        2010           1           1           1  0.52150947         1877434   1104539477.4340868     
        2010           1           1           1  0.52164835         1877934   1104539477.9340506     
        2010           1           1           1  0.52178723         1878434   1104539478.4340143     
        2010           1           1           1  0.52192611         1878934   1104539478.9339781     
        2010           1           1           1  0.52206504         1879434   1104539479.4341564     
        2010           1           1           1  0.52220392         1879934   1104539479.9341202     
        2010           1           1           1  0.52234280         1880434   1104539480.4340839     
