  bb counts 1-10  mean bb count
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768      -32768 -1.00000002E+30  -32768.000    
         441         440         440         440         441         441         441         441         440         441   440.60001      0.48989794    
         441         441         440         441         441         441         441         441         441         441   440.89999      0.30000004    
         441         441         440         441         441         440         441         440         441         441   440.70001      0.45825756    
         440         441         440         440         441         441         441         440         440         441   440.50000      0.50000000    
         441         441         440         441         440         440         441         440         441         440   440.50000      0.50000000    
         440         441         441         440         441         441         441         441         441         441   440.79999      0.40000001    
         441         441         441         440         441         441         441         441         441         441   440.89999      0.30000004    
         440         440         441         440         441         441         441         441         441         441   440.70001      0.45825756    
         441         441         441         441         440         441         441         440         441         441   440.79999      0.40000001    
         441         440         440         441         441         441         441         441         440         441   440.70001      0.45825756    
         441         441         441         441         441         440         441         441         440         441   440.79999      0.40000001    
         441         441         441         440         441         440         441         441         441         441   440.79999      0.40000001    
         441         440         441         440         440         441         441         441         441         441   440.70001      0.45825756    
         441         440         440         440         441         441         441         441         440         441   440.60001      0.48989794    
         441         441         441         441         441         441         441         441         441         441   441.00000       0.0000000    
         441         441         440         440         441         440         441         440         441         441   440.60001      0.48989794    
         441         440         440         441         441         441         440         441         441         441   440.70001      0.45825756    
         441         441         441         440         440         441         441         441         441         441   440.79999      0.40000001    
         441         441         441         441         441         441         441         440         441         441   440.89999      0.30000001    
         441         440         440         441         440         440         441         440         440         441   440.39999      0.48989794    
         441         441         440         441         441         441         441         440         440         441   440.70001      0.45825756    
         441         441         440         441         441         441         441         441         441         441   440.89999      0.30000004    
         441         440         441         441         441         441         441         441         441         441   440.89999      0.30000004    
         441         441         441         440         441         440         441         441         441         441   440.79999      0.40000001    
         441         440         441         441         441         440         441         440         441         441   440.70001      0.45825756    
         441         441         441         441         441         441         441         441         441         440   440.89999      0.30000001    
         441         440         441         440         441         440         440         441         441         441   440.60001      0.48989794    
         441         441         441         441         441         441         441         441         440         441   440.89999      0.30000001    
         441         441         441         441         441         441         440         441         441         441   440.89999      0.30000001    
         441         441         440         440         441         441         441         441         441         441   440.79999      0.40000001    
         441         441         440         441         441         441         441         441         441         441   440.89999      0.30000004    
         441         441         441         441         441         440         441         441         441         441   440.89999      0.30000001    
         440         441         440         441         441         441         441         440         441         441   440.70001      0.45825756    
         440         441         441         441         441         441         441         441         441         441   440.89999      0.30000004    
         441         441         441         441         441         441         441         441         441         441   441.00000       0.0000000    
         441         440         441         441         440         441         441         441         441         441   440.79999      0.40000001    
         441         441         441         441         441         442         440         441         441         441   441.00000      0.44721359    
         441         440         440         441         441         441         441         441         441         441   440.79999      0.39999998    
         441         441         441         441         441         440         441         441         441         441   440.89999      0.30000001    
         441         441         440         440         441         441         441         441         441         441   440.79999      0.40000001    
         441         441         441         441         440         441         441         441         441         441   440.89999      0.30000004    
         441         441         440         440         441         441         440         441         441         441   440.70001      0.45825756    
         441         441         441         440         441         441         441         441         441         440   440.79999      0.40000001    
         441         441         441         441         441         441         441         441         441         441   441.00000       0.0000000    
         440         441         440         441         441         442         441         441         441         441   440.89999      0.53851646    
         441         441         441         441         441         441         441         441         441         441   441.00000       0.0000000    
         441         441         441         441         441         441         440         441         441         440   440.79999      0.40000001    
         441         441         441         441         441         441         440         441         441         441   440.89999      0.30000001    
         441         440         440         440         441         440         441         441         441         441   440.60001      0.48989794    
         441         441         441         440         441         441         441         441         441         441   440.89999      0.30000004    
         442         441         441         441         440         441         440         441         441         440   440.79999      0.60000002    
         442         441         441         441         441         441         441         441         441         442   441.20001      0.40000004    
